gender,educational_attainment,occupation,industry,race,employment_status,state,age,annual_income_usd,weekly_work_hours
Female,"1 or more years of college credit, no degree","CMM-Computer Occupations, All Other",MED-Nursing Care Facilities (Skilled Nursing Facilities),White alone,"Civilian employed, at work",Texas/TX,21,15600,20
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Black or African American alone,"Civilian employed, at work",Delaware/DE,18,5000,30
Female,Master's degree,MED-Registered Nurses,SRV-Other Personal Services,White alone,"Civilian employed, at work",Tennessee/TN,20,3300,25
Female,Doctorate degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),ENT-Traveler Accommodation,Black or African American alone,"Civilian employed, at work",Florida/FL,22,32000,37
Female,Master's degree,MGR-General And Operations Managers,RET-Pharmacies And Drug Retailers,Asian Indian alone,Not in Labor Force,Oklahoma/OK,23,0,0
Female,Bachelor's degree,EAT-Cooks,EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Louisiana/LA,24,13000,30
Female,Bachelor's degree,FIN-Accountants And Auditors,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,Not in Labor Force,Mississippi/MS,21,0,0
Female,Regular high school diploma,BUS-Training And Development Specialists,"ENT-Recreational Vehicle Parks And Camps, And Rooming And Boarding Houses, Dormitories, And Workers' Camps",White alone,Not in Labor Force,Indiana/IN,20,8000,0
Female,Bachelor's degree,"RPR-Helpers--Installation, Maintenance, And Repair Workers",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New York/NY,21,5000,0
Female,Associate's degree,TRN-Stockers And Order Fillers,MED-Home Health Care Services,White alone,"Civilian employed, at work",Minnesota/MN,23,35000,40
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White; Some Other Race,Not in Labor Force,Wisconsin/WI,24,1400,0
Female,"Some college, but less than 1 year",HLS-Home Health Aides,"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",White alone,"Civilian employed, at work",Arizona/AZ,22,40000,40
Female,Associate's degree,SAL-First-Line Supervisors Of Non-Retail Sales Workers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Ohio/OH,24,225000,32
Female,Associate's degree,CLN-Maids And Housekeeping Cleaners,ENT-Traveler Accommodation,Black or African American alone,"Civilian employed, at work",California/CA,24,20000,40
Female,Bachelor's degree,FIN-Accountants And Auditors,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White alone,"Civilian employed, at work",North Carolina/NC,23,21600,40
Female,4,CLN-Janitors And Building Cleaners,"INF-Telecommunications, Except Wired Telecommunications Carriers",White; Some Other Race,"Civilian employed, at work",Georgia/GA,20,20000,40
Female,2,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),Black or African American alone,Not in Labor Force,California/CA,24,5200,20
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MFG-Agricultural Implement,American Indian and Alaska Native alone,"Civilian employed, at work",Georgia/GA,23,67000,44
Female,Regular high school diploma,SAL-Retail Salespersons,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",White; Some Other Race,"Civilian employed, at work",Iowa/IA,21,21000,40
Female,Regular high school diploma,"LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers",MED-Outpatient Care Centers,White alone,"Civilian employed, at work",Connecticut/CT,23,48000,40
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",White alone,"Civilian employed, at work",North Carolina/NC,21,20000,35
Female,Regular high school diploma,"SAL-Sales Representatives, Wholesale And Manufacturing",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New York/NY,18,0,0
Female,Bachelor's degree,MGR-Human Resources Managers,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",Indiana/IN,23,40000,40
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Tennessee/TN,20,4,35
Female,1,SAL-Real Estate Brokers And Sales Agents,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,18,0,0
Female,Bachelor's degree,HLS-Medical Transcriptionists,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Minnesota/MN,21,14000,9
Female,Grade 10,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Home Health Care Services,White alone,"Civilian employed, at work",Hawaii/HI,21,2130,3
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Black or African American alone,Not in Labor Force,Florida/FL,19,12500,40
Female,GED or alternative credential,TRN-Driver/Sales Workers And Truck Drivers,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White; Black or African American,"Civilian employed, at work",Tennessee/TN,20,25170,40
Female,Associate's degree,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Minnesota/MN,18,0,0
Female,1,EAT-Cooks,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; Some Other Race,Not in Labor Force,New York/NY,19,960,16
Female,Grade 11,MGR-Financial Managers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Florida/FL,21,7000,15
Female,"Some college, but less than 1 year",PRS-Childcare Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",California/CA,18,20000,30
Female,Grade 8,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Arkansas/AR,24,0,0
Female,Grade 7,MED-Cardiovascular Technologists and Technicians,EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Florida/FL,18,3500,50
Female,Grade 10,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",California/CA,21,10000,20
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),SCA-Child Care Services,White alone,"Civilian employed, at work",Minnesota/MN,21,35400,40
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),EDU-Elementary And Secondary Schools,Other Asian alone,"Civilian employed, at work",Florida/FL,23,10000,32
Female,Bachelor's degree,SAL-Cashiers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Some Other Race alone,"Civilian employed, at work",Tennessee/TN,18,20000,50
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"RET-Gift, Novelty, And Souvenir Retailers",White alone,Not in Labor Force,Massachusetts/MA,18,2000,20
Female,N/A (less than 3 years old),EDU-Other Teachers and Instructors,AGR-Crop Production,Other Asian alone,"Civilian employed, at work",California/CA,23,30000,60
Female,Grade 11,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, with a job but not at work",Michigan/MI,23,19300,13
Female,Bachelor's degree,FIN-Accountants And Auditors,SRV-Beauty Salons,White alone,"Civilian employed, at work",California/CA,19,1000,20
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",American Indian and Alaska Native alone,Not in Labor Force,Colorado/CO,19,5000,20
Female,Bachelor's degree,HLS-Other Healthcare Support Workers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Florida/FL,18,0,0
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Offices Of Dentists,Black or African American alone,Not in Labor Force,Connecticut/CT,18,22300,10
Female,4,"ENG-Other Engineering Technologists And Technicians, Except Drafters","EDU-Junior Colleges, Colleges, Universities, And Professional Schools",Filipino alone,Not in Labor Force,Ohio/OH,20,1500,10
Female,1,"CON-Carpet, Floor, And Tile Installers And Finishers","MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",Florida/FL,21,30000,40
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Massachusetts/MA,20,5700,18
Female,Regular high school diploma,CLN-Janitors And Building Cleaners,RET-Other Motor Vehicle Dealers,White alone,Not in Labor Force,California/CA,20,0,0
Female,Grade 11,MGR-Construction Managers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,19,0,0
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Other Health Care Services,White alone,Not in Labor Force,Virginia/VA,22,0,0
Female,"1 or more years of college credit, no degree",OFF-First-Line Supervisors Of Office And Administrative Support Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Black or African American alone,"Civilian employed, at work",Michigan/MI,20,2500,20
Female,Associate's degree,EDU-Elementary And Middle School Teachers,"RET-Sporting Goods, And Hobby, Toy, And Game Retailers",White alone,Not in Labor Force,New York/NY,18,500,20
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Accounting, Tax Preparation, Bookkeeping, And Payroll Services",White alone,"Civilian employed, at work",Texas/TX,20,78000,45
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Pharmacies And Drug Retailers,White; Some Other Race,Not in Labor Force,Missouri/MO,24,5500,0
Female,Grade 10,OFF-Executive Secretaries And Executive Administrative Assistants,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,23,0,0
Female,12th grade - no diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; Some Other Race,Not in Labor Force,Florida/FL,20,8000,30
Female,Bachelor's degree,MED-Registered Nurses,PRF-Scientific Research And Development Services,Chinese alone,"Civilian employed, at work",Arizona/AZ,21,43000,37
