gender,educational_attainment,occupation,industry,race,employment_status,state,age,annual_income_usd,weekly_work_hours,age_group,gender_mapped,matching_key,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
Female,Regular high school diploma,CMS-Clergy,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,Not in Labor Force,Minnesota/MN,21,3600,20,18-24,Female,18-24|Female,6.75,6.25,5.25,8.0,5.75
Female,Regular high school diploma,BUS-Training And Development Specialists,"ENT-Recreational Vehicle Parks And Camps, And Rooming And Boarding Houses, Dormitories, And Workers' Camps",White alone,Not in Labor Force,Indiana/IN,20,8000,0,18-24,Female,18-24|Female,8.75,3.2499999999999996,5.5,8.5,7.749999999999999
Female,Bachelor's degree,"RPR-Helpers--Installation, Maintenance, And Repair Workers",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New York/NY,21,5000,0,18-24,Female,18-24|Female,7.0,6.75,2.5,5.75,4.5
Female,Associate's degree,TRN-Stockers And Order Fillers,MED-Home Health Care Services,White alone,"Civilian employed, at work",Minnesota/MN,23,35000,40,18-24,Female,18-24|Female,5.25,8.25,5.25,8.0,8.25
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White; Some Other Race,Not in Labor Force,Wisconsin/WI,24,1400,0,18-24,Female,18-24|Female,9.0,6.75,8.75,5.0,4.0
Female,"Some college, but less than 1 year",HLS-Home Health Aides,"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",White alone,"Civilian employed, at work",Arizona/AZ,22,40000,40,18-24,Female,18-24|Female,6.5,7.25,5.75,6.5,7.0
Female,Associate's degree,SAL-First-Line Supervisors Of Non-Retail Sales Workers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Ohio/OH,24,225000,32,18-24,Female,18-24|Female,7.5,7.25,1.75,5.25,5.25
Female,Associate's degree,CLN-Maids And Housekeeping Cleaners,ENT-Traveler Accommodation,Black or African American alone,"Civilian employed, at work",California/CA,24,20000,40,18-24,Female,18-24|Female,7.5,7.25,9.75,10.0,3.0000000000000004
Female,Bachelor's degree,FIN-Accountants And Auditors,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White alone,"Civilian employed, at work",North Carolina/NC,23,21600,40,18-24,Female,18-24|Female,6.0,6.5,7.0,8.75,5.75
Female,4,CLN-Janitors And Building Cleaners,"INF-Telecommunications, Except Wired Telecommunications Carriers",White; Some Other Race,"Civilian employed, at work",Georgia/GA,20,20000,40,18-24,Female,18-24|Female,5.75,4.5,4.25,7.749999999999999,6.5
Female,2,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),Black or African American alone,Not in Labor Force,California/CA,24,5200,20,18-24,Female,18-24|Female,8.75,2.5,4.75,6.25,6.25
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MFG-Agricultural Implement,American Indian and Alaska Native alone,"Civilian employed, at work",Georgia/GA,23,67000,44,18-24,Female,18-24|Female,6.75,5.75,3.0000000000000004,7.0,7.0
Female,Regular high school diploma,SAL-Retail Salespersons,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",White; Some Other Race,"Civilian employed, at work",Iowa/IA,21,21000,40,18-24,Female,18-24|Female,6.0,4.75,1.75,6.25,5.75
Female,Regular high school diploma,"LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers",MED-Outpatient Care Centers,White alone,"Civilian employed, at work",Connecticut/CT,23,48000,40,18-24,Female,18-24|Female,7.5,6.25,3.5,5.25,7.25
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",White alone,"Civilian employed, at work",North Carolina/NC,21,20000,35,18-24,Female,18-24|Female,4.75,3.75,5.75,6.25,3.2499999999999996
Female,Regular high school diploma,"SAL-Sales Representatives, Wholesale And Manufacturing",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New York/NY,18,0,0,18-24,Female,18-24|Female,9.5,4.25,5.75,9.75,4.5
Female,Bachelor's degree,MGR-Human Resources Managers,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",Indiana/IN,23,40000,40,18-24,Female,18-24|Female,7.749999999999999,8.5,8.0,8.75,6.75
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Tennessee/TN,20,4,35,18-24,Female,18-24|Female,8.5,6.0,9.25,8.5,5.0
Female,1,SAL-Real Estate Brokers And Sales Agents,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,18,0,0,18-24,Female,18-24|Female,7.749999999999999,7.0,6.25,8.75,6.0
Female,Bachelor's degree,HLS-Medical Transcriptionists,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Minnesota/MN,21,14000,9,18-24,Female,18-24|Female,6.5,9.0,6.75,9.75,7.25
Female,Grade 10,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Home Health Care Services,White alone,"Civilian employed, at work",Hawaii/HI,21,2130,3,18-24,Female,18-24|Female,8.25,3.2499999999999996,6.0,7.25,5.25
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Black or African American alone,Not in Labor Force,Florida/FL,19,12500,40,18-24,Female,18-24|Female,9.0,4.75,8.5,8.75,6.0
Female,GED or alternative credential,TRN-Driver/Sales Workers And Truck Drivers,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White; Black or African American,"Civilian employed, at work",Tennessee/TN,20,25170,40,18-24,Female,18-24|Female,8.5,8.25,0.9999999999999998,4.75,5.5
Female,Associate's degree,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Minnesota/MN,18,0,0,18-24,Female,18-24|Female,6.25,4.0,4.25,6.0,7.749999999999999
Female,1,EAT-Cooks,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; Some Other Race,Not in Labor Force,New York/NY,19,960,16,18-24,Female,18-24|Female,8.75,4.75,2.75,6.5,5.25
Female,Grade 11,MGR-Financial Managers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Florida/FL,21,7000,15,18-24,Female,18-24|Female,8.5,6.0,9.5,10.0,6.25
Female,"Some college, but less than 1 year",PRS-Childcare Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",California/CA,18,20000,30,18-24,Female,18-24|Female,5.25,8.25,5.25,8.0,8.25
Female,Grade 8,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Arkansas/AR,24,0,0,18-24,Female,18-24|Female,5.0,7.25,5.5,7.25,6.25
Female,Grade 7,MED-Cardiovascular Technologists and Technicians,EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Florida/FL,18,3500,50,18-24,Female,18-24|Female,8.75,0.9999999999999998,5.0,8.25,5.25
Female,Grade 10,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",California/CA,21,10000,20,18-24,Female,18-24|Female,8.75,6.5,4.75,9.25,6.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),SCA-Child Care Services,White alone,"Civilian employed, at work",Minnesota/MN,21,35400,40,18-24,Female,18-24|Female,5.5,4.75,2.5,4.5,6.5
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),EDU-Elementary And Secondary Schools,Other Asian alone,"Civilian employed, at work",Florida/FL,23,10000,32,18-24,Female,18-24|Female,7.5,4.5,4.5,9.75,4.75
Female,Bachelor's degree,SAL-Cashiers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Some Other Race alone,"Civilian employed, at work",Tennessee/TN,18,20000,50,18-24,Female,18-24|Female,6.75,6.0,8.25,9.75,6.25
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"RET-Gift, Novelty, And Souvenir Retailers",White alone,Not in Labor Force,Massachusetts/MA,18,2000,20,18-24,Female,18-24|Female,8.75,4.25,7.0,8.5,6.0
Female,N/A (less than 3 years old),EDU-Other Teachers and Instructors,AGR-Crop Production,Other Asian alone,"Civilian employed, at work",California/CA,23,30000,60,18-24,Female,18-24|Female,9.25,3.75,5.0,7.5,5.5
Female,Grade 11,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, with a job but not at work",Michigan/MI,23,19300,13,18-24,Female,18-24|Female,7.5,8.25,2.0,4.75,7.0
Female,Bachelor's degree,FIN-Accountants And Auditors,SRV-Beauty Salons,White alone,"Civilian employed, at work",California/CA,19,1000,20,18-24,Female,18-24|Female,4.25,5.5,1.5000000000000002,7.0,7.5
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",American Indian and Alaska Native alone,Not in Labor Force,Colorado/CO,19,5000,20,18-24,Female,18-24|Female,8.5,8.0,2.75,5.25,2.75
Female,Bachelor's degree,HLS-Other Healthcare Support Workers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Florida/FL,18,0,0,18-24,Female,18-24|Female,6.0,8.5,6.5,7.0,3.2499999999999996
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Offices Of Dentists,Black or African American alone,Not in Labor Force,Connecticut/CT,18,22300,10,18-24,Female,18-24|Female,8.0,7.5,3.75,8.75,7.5
Female,4,"ENG-Other Engineering Technologists And Technicians, Except Drafters","EDU-Junior Colleges, Colleges, Universities, And Professional Schools",Filipino alone,Not in Labor Force,Ohio/OH,20,1500,10,18-24,Female,18-24|Female,7.5,8.75,5.75,9.0,4.0
Female,1,"CON-Carpet, Floor, And Tile Installers And Finishers","MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",Florida/FL,21,30000,40,18-24,Female,18-24|Female,4.75,4.75,2.0,6.0,10.0
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Massachusetts/MA,20,5700,18,18-24,Female,18-24|Female,5.5,6.0,6.0,6.25,3.0000000000000004
Female,Regular high school diploma,CLN-Janitors And Building Cleaners,RET-Other Motor Vehicle Dealers,White alone,Not in Labor Force,California/CA,20,0,0,18-24,Female,18-24|Female,6.75,2.75,1.75,7.0,3.0000000000000004
Female,Grade 11,MGR-Construction Managers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,19,0,0,18-24,Female,18-24|Female,8.0,10.0,6.75,10.0,4.5
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Other Health Care Services,White alone,Not in Labor Force,Virginia/VA,22,0,0,18-24,Female,18-24|Female,4.25,1.75,3.0000000000000004,4.75,5.5
Female,"1 or more years of college credit, no degree",OFF-First-Line Supervisors Of Office And Administrative Support Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Black or African American alone,"Civilian employed, at work",Michigan/MI,20,2500,20,18-24,Female,18-24|Female,9.75,8.25,4.25,3.2499999999999996,3.2499999999999996
Female,Associate's degree,EDU-Elementary And Middle School Teachers,"RET-Sporting Goods, And Hobby, Toy, And Game Retailers",White alone,Not in Labor Force,New York/NY,18,500,20,18-24,Female,18-24|Female,8.25,6.25,8.75,8.5,5.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Accounting, Tax Preparation, Bookkeeping, And Payroll Services",White alone,"Civilian employed, at work",Texas/TX,20,78000,45,18-24,Female,18-24|Female,5.5,4.5,4.0,5.5,5.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Pharmacies And Drug Retailers,White; Some Other Race,Not in Labor Force,Missouri/MO,24,5500,0,18-24,Female,18-24|Female,6.75,4.5,6.5,7.749999999999999,4.25
Female,Grade 10,OFF-Executive Secretaries And Executive Administrative Assistants,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,23,0,0,18-24,Female,18-24|Female,6.25,9.0,3.5,9.25,4.75
Female,12th grade - no diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; Some Other Race,Not in Labor Force,Florida/FL,20,8000,30,18-24,Female,18-24|Female,7.5,5.25,3.2499999999999996,7.5,7.749999999999999
Female,Bachelor's degree,MED-Registered Nurses,PRF-Scientific Research And Development Services,Chinese alone,"Civilian employed, at work",Arizona/AZ,21,43000,37,18-24,Female,18-24|Female,7.5,5.0,3.75,7.0,4.25
Female,N/A (less than 3 years old),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New Jersey/NJ,20,0,0,18-24,Female,18-24|Female,9.5,5.0,4.0,9.5,7.0
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Connecticut/CT,20,35000,35,18-24,Female,18-24|Female,6.25,5.0,4.5,7.0,4.5
Female,7,PRD-Cutting Workers,"MFG-Textile Product Mills, Except Carpet And Rug",White alone,"Civilian employed, at work",Florida/FL,23,35000,40,18-24,Female,18-24|Female,8.5,5.5,9.0,9.5,4.25
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, with a job but not at work",California/CA,24,3000,39,18-24,Female,18-24|Female,4.75,4.75,1.25,8.25,7.25
Female,Professional degree beyond a bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Shoe Retailers,White; Other Asian,"Civilian employed, at work",New York/NY,19,5000,12,18-24,Female,18-24|Female,9.0,3.5,7.0,9.0,6.25
Female,Doctorate degree,CMM-Computer Support Specialists,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Black or African American alone,Not in Labor Force,Florida/FL,18,0,0,18-24,Female,18-24|Female,5.75,6.5,5.25,6.0,3.5
Female,Regular high school diploma,"PRS-Hairdressers, Hairstylists, And Cosmetologists",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,North Carolina/NC,20,0,0,18-24,Female,18-24|Female,6.5,4.0,3.75,6.0,5.75
